task_id,date,worker_id,worker_name,task_type,skill_level_required,zone_id,estimated_hours,actual_hours,status,quality_score,errors_count,rework_needed
T002163,2025-05-28,W002,Priya Sharma,Pruning,intermediate,ZONE-A,1.0,1.34,completed,75.9,0,False
T002164,2025-05-28,W002,Priya Sharma,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.56,in_progress,0.0,0,False
T002165,2025-05-28,W003,Mohammad Iqbal,Growth Measurement,intermediate,ZONE-A,2.0,2.1,completed,84.1,0,False
T002166,2025-05-28,W003,Mohammad Iqbal,Grafting - Bud,intermediate,ZONE-F,0.4,0.34,completed,80.2,1,False
T002167,2025-05-28,W003,Mohammad Iqbal,Shade Net Management,basic,ZONE-C,1.0,1.53,completed,61.2,0,False
T002168,2025-05-28,W003,Mohammad Iqbal,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.32,completed,70.3,0,False
T002169,2025-05-28,W004,Sunita Devi,Watering,basic,ZONE-E,1.5,1.6,completed,77.8,0,False
T002170,2025-05-28,W004,Sunita Devi,Transplanting,basic,ZONE-C,1.5,1.54,completed,81.7,0,False
T002171,2025-05-28,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-D,0.4,0.68,completed,92.4,0,False
T002172,2025-05-28,W004,Sunita Devi,Grafting - Cleft,expert,ZONE-D,0.6,0.48,completed,83.3,0,False
T002173,2025-05-28,W005,Amit Singh,Packing & Dispatch,basic,ZONE-C,2.0,1.87,completed,76.2,0,False
T002174,2025-05-28,W005,Amit Singh,Pruning,intermediate,ZONE-D,1.0,1.01,completed,81.8,0,False
T002175,2025-05-28,W005,Amit Singh,Pruning,intermediate,ZONE-C,1.0,1.01,completed,68.2,0,False
T002176,2025-05-28,W005,Amit Singh,Equipment Maintenance,intermediate,ZONE-D,1.5,1.46,completed,92.2,1,False
T002177,2025-05-28,W005,Amit Singh,Soil Preparation,basic,ZONE-B,3.0,2.97,completed,60.2,0,False
T002178,2025-05-28,W006,Kavita Devi,Fertilizer Application,basic,ZONE-E,2.0,2.14,completed,93.2,0,False
T002179,2025-05-28,W006,Kavita Devi,Fertilizer Application,basic,ZONE-D,2.0,2.89,in_progress,0.0,0,False
T002180,2025-05-28,W006,Kavita Devi,Disease Treatment,intermediate,ZONE-F,1.0,1.28,completed,93.1,0,False
T002181,2025-05-28,W006,Kavita Devi,Watering,basic,ZONE-A,1.5,2.08,incomplete,0.0,0,False
T002182,2025-05-28,W007,Vikram Thakur,Grafting - Cleft,expert,ZONE-A,0.6,1.12,completed,97.9,1,False
T002183,2025-05-28,W007,Vikram Thakur,Pest Inspection,intermediate,ZONE-C,2.5,3.04,completed,75.9,0,False
T002184,2025-05-28,W007,Vikram Thakur,Grafting - Cleft,expert,ZONE-D,0.6,0.52,completed,96.4,0,False
T002185,2025-05-28,W007,Vikram Thakur,Pruning,intermediate,ZONE-E,1.0,1.18,completed,78.6,0,False
T002186,2025-05-28,W008,Fatima Begum,Grafting - Cleft,expert,ZONE-D,0.6,0.69,completed,57.5,0,False
T002187,2025-05-28,W008,Fatima Begum,Soil Preparation,basic,ZONE-F,3.0,3.48,completed,92.7,0,False
T002188,2025-05-28,W008,Fatima Begum,Packing & Dispatch,basic,ZONE-D,2.0,1.93,in_progress,0.0,0,False
T002189,2025-05-28,W008,Fatima Begum,Grafting - Bud,intermediate,ZONE-E,0.4,0.37,completed,80.1,0,True
T002190,2025-05-28,W009,Ravi Shankar,Transplanting,basic,ZONE-E,1.5,1.92,completed,94.0,0,False
T002191,2025-05-28,W009,Ravi Shankar,Equipment Maintenance,intermediate,ZONE-F,1.5,1.55,completed,78.9,0,False
T002192,2025-05-28,W009,Ravi Shankar,Grafting - Cleft,expert,ZONE-E,0.6,0.75,completed,79.1,0,False
T002193,2025-05-28,W009,Ravi Shankar,Grafting - Bud,intermediate,ZONE-F,0.4,0.51,incomplete,0.0,0,False
T002194,2025-05-28,W010,Meena Kumari,Shade Net Management,basic,ZONE-E,1.0,1.16,completed,57.9,0,False
T002195,2025-05-28,W010,Meena Kumari,Shade Net Management,basic,ZONE-E,1.0,1.31,completed,72.9,1,False
T002196,2025-05-28,W011,Deepak Negi,Growth Measurement,intermediate,ZONE-A,2.0,1.8,completed,66.1,0,False
T002197,2025-05-28,W011,Deepak Negi,Disease Treatment,intermediate,ZONE-A,1.0,1.06,completed,82.5,1,False
T002198,2025-05-28,W011,Deepak Negi,Pest Inspection,intermediate,ZONE-B,2.5,2.45,completed,87.5,0,False
T002199,2025-05-28,W011,Deepak Negi,Grafting - Bud,intermediate,ZONE-F,0.4,0.49,completed,69.7,0,True
T002200,2025-05-28,W012,Anita Rana,Packing & Dispatch,basic,ZONE-C,2.0,2.57,completed,81.9,0,False
T002201,2025-05-28,W012,Anita Rana,Equipment Maintenance,intermediate,ZONE-A,1.5,1.52,completed,60.4,0,False
T002202,2025-05-28,W012,Anita Rana,Growth Measurement,intermediate,ZONE-A,2.0,1.98,completed,90.8,0,False
T002203,2025-05-28,W012,Anita Rana,Disease Treatment,intermediate,ZONE-B,1.0,1.14,completed,96.1,0,False
T002204,2025-05-28,W013,Suresh Bhatt,Disease Treatment,intermediate,ZONE-C,1.0,0.83,completed,73.1,0,False
T002205,2025-05-28,W013,Suresh Bhatt,Growth Measurement,intermediate,ZONE-E,2.0,1.74,completed,69.6,0,False
T002206,2025-05-28,W014,Geeta Rawat,Watering,basic,ZONE-B,1.5,1.99,completed,82.1,0,False
T002207,2025-05-28,W014,Geeta Rawat,Soil Preparation,basic,ZONE-F,3.0,3.41,completed,98.6,0,False
T002208,2025-05-28,W014,Geeta Rawat,Disease Treatment,intermediate,ZONE-D,1.0,1.21,completed,96.2,0,False
T002209,2025-05-28,W014,Geeta Rawat,Watering,basic,ZONE-C,1.5,1.51,incomplete,0.0,0,False
T002210,2025-05-28,W015,Abdul Rashid,Pruning,intermediate,ZONE-E,1.0,1.21,completed,73.3,0,False
T002211,2025-05-28,W015,Abdul Rashid,Pruning,intermediate,ZONE-C,1.0,1.27,completed,69.3,0,False
T002212,2025-05-28,W015,Abdul Rashid,Grafting - Cleft,expert,ZONE-A,0.6,0.87,completed,86.2,0,False
T002213,2025-05-29,W001,Rajesh Kumar,Grafting - Bud,intermediate,ZONE-B,0.4,0.1,completed,68.3,0,False
T002214,2025-05-29,W001,Rajesh Kumar,Pruning,intermediate,ZONE-F,1.0,0.98,completed,85.4,0,True
T002215,2025-05-29,W001,Rajesh Kumar,Grafting - Bud,intermediate,ZONE-F,0.4,0.5,completed,59.8,0,True
T002216,2025-05-29,W001,Rajesh Kumar,Fertilizer Application,basic,ZONE-F,2.0,2.4,completed,67.5,0,False
T002217,2025-05-29,W001,Rajesh Kumar,Pruning,intermediate,ZONE-D,1.0,0.97,completed,95.8,0,False
T002218,2025-05-29,W002,Priya Sharma,Grafting - Bud,intermediate,ZONE-B,0.4,0.56,completed,80.5,0,False
T002219,2025-05-29,W002,Priya Sharma,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.16,completed,71.1,0,False
T002220,2025-05-29,W002,Priya Sharma,Equipment Maintenance,intermediate,ZONE-E,1.5,1.98,completed,42.0,0,False
T002221,2025-05-29,W002,Priya Sharma,Transplanting,basic,ZONE-E,1.5,2.07,completed,78.3,0,False
T002222,2025-05-29,W002,Priya Sharma,Soil Preparation,basic,ZONE-C,3.0,3.2,completed,86.2,0,False
T002223,2025-05-29,W003,Mohammad Iqbal,Growth Measurement,intermediate,ZONE-C,2.0,2.26,completed,69.8,0,False
T002224,2025-05-29,W003,Mohammad Iqbal,Disease Treatment,intermediate,ZONE-A,1.0,1.15,completed,76.0,0,True
T002225,2025-05-29,W003,Mohammad Iqbal,Transplanting,basic,ZONE-C,1.5,1.72,completed,72.1,0,False
T002226,2025-05-29,W003,Mohammad Iqbal,Watering,basic,ZONE-C,1.5,1.8,completed,97.0,0,False
T002227,2025-05-29,W004,Sunita Devi,Equipment Maintenance,intermediate,ZONE-E,1.5,1.49,completed,90.3,0,False
T002228,2025-05-29,W004,Sunita Devi,Growth Measurement,intermediate,ZONE-A,2.0,1.87,completed,77.2,0,False
T002229,2025-05-29,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-E,0.4,0.32,completed,80.1,0,False
T002230,2025-05-29,W004,Sunita Devi,Shade Net Management,basic,ZONE-D,1.0,1.34,completed,81.2,0,False
T002231,2025-05-29,W004,Sunita Devi,Transplanting,basic,ZONE-E,1.5,1.98,completed,72.1,0,False
T002232,2025-05-29,W005,Amit Singh,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.63,completed,76.9,0,False
T002233,2025-05-29,W005,Amit Singh,Grafting - Bud,intermediate,ZONE-F,0.4,0.26,completed,100.0,0,False
T002234,2025-05-29,W005,Amit Singh,Grafting - Cleft,expert,ZONE-E,0.6,0.71,completed,100.0,0,False
T002235,2025-05-29,W006,Kavita Devi,Fertilizer Application,basic,ZONE-E,2.0,2.27,completed,90.7,0,False
T002236,2025-05-29,W006,Kavita Devi,Grafting - Cleft,expert,ZONE-C,0.6,0.88,in_progress,0.0,0,False
T002237,2025-05-29,W007,Vikram Thakur,Pruning,intermediate,ZONE-C,1.0,0.88,completed,81.3,0,False
T002238,2025-05-29,W007,Vikram Thakur,Packing & Dispatch,basic,ZONE-A,2.0,2.32,completed,86.1,1,False
T002239,2025-05-29,W008,Fatima Begum,Shade Net Management,basic,ZONE-E,1.0,1.25,completed,85.0,0,False
T002240,2025-05-29,W008,Fatima Begum,Growth Measurement,intermediate,ZONE-D,2.0,2.14,completed,69.0,0,False
T002241,2025-05-29,W008,Fatima Begum,Watering,basic,ZONE-D,1.5,1.46,completed,83.8,0,False
T002242,2025-05-29,W009,Ravi Shankar,Watering,basic,ZONE-C,1.5,1.45,completed,67.8,0,False
T002243,2025-05-29,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.17,completed,91.0,1,False
T002244,2025-05-29,W009,Ravi Shankar,Fertilizer Application,basic,ZONE-A,2.0,1.69,completed,97.9,0,False
T002245,2025-05-29,W009,Ravi Shankar,Transplanting,basic,ZONE-C,1.5,1.85,completed,56.9,0,False
T002246,2025-05-29,W010,Meena Kumari,Soil Preparation,basic,ZONE-C,3.0,3.24,completed,89.1,0,False
T002247,2025-05-29,W010,Meena Kumari,Shade Net Management,basic,ZONE-C,1.0,1.27,completed,85.3,0,False
T002248,2025-05-29,W010,Meena Kumari,Watering,basic,ZONE-A,1.5,1.8,completed,71.5,0,False
T002249,2025-05-29,W011,Deepak Negi,Equipment Maintenance,intermediate,ZONE-D,1.5,1.55,completed,76.8,0,False
T002250,2025-05-29,W011,Deepak Negi,Packing & Dispatch,basic,ZONE-B,2.0,2.39,completed,61.5,0,False
T002251,2025-05-29,W011,Deepak Negi,Grafting - Cleft,expert,ZONE-F,0.6,0.38,completed,89.9,0,False
T002252,2025-05-29,W011,Deepak Negi,Pest Inspection,intermediate,ZONE-E,2.5,3.18,completed,84.0,0,False
T002253,2025-05-29,W012,Anita Rana,Soil Preparation,basic,ZONE-A,3.0,3.5,completed,86.4,0,True
T002254,2025-05-29,W012,Anita Rana,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.22,completed,100.0,0,False
T002255,2025-05-29,W012,Anita Rana,Growth Measurement,intermediate,ZONE-E,2.0,2.23,completed,84.9,0,False
T002256,2025-05-29,W012,Anita Rana,Fertilizer Application,basic,ZONE-F,2.0,1.9,completed,81.8,0,False
T002257,2025-05-29,W013,Suresh Bhatt,Shade Net Management,basic,ZONE-F,1.0,0.9,completed,83.1,0,False
T002258,2025-05-29,W013,Suresh Bhatt,Shade Net Management,basic,ZONE-F,1.0,1.2,completed,65.1,2,False
T002259,2025-05-29,W013,Suresh Bhatt,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.31,incomplete,0.0,0,False
T002260,2025-05-29,W013,Suresh Bhatt,Pest Inspection,intermediate,ZONE-C,2.5,2.58,completed,95.6,0,False
T002261,2025-05-29,W013,Suresh Bhatt,Transplanting,basic,ZONE-D,1.5,1.66,incomplete,0.0,0,False
T002262,2025-05-29,W014,Geeta Rawat,Grafting - Cleft,expert,ZONE-C,0.6,0.92,completed,78.9,0,False
T002263,2025-05-29,W014,Geeta Rawat,Transplanting,basic,ZONE-B,1.5,1.48,completed,85.3,0,False
T002264,2025-05-29,W014,Geeta Rawat,Equipment Maintenance,intermediate,ZONE-A,1.5,1.57,in_progress,0.0,0,False
T002265,2025-05-29,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-C,2.5,2.73,completed,80.2,0,False
T002266,2025-05-29,W015,Abdul Rashid,Grafting - Cleft,expert,ZONE-C,0.6,0.49,completed,72.1,0,False
T002267,2025-05-29,W015,Abdul Rashid,Grafting - Bud,intermediate,ZONE-C,0.4,0.63,completed,91.5,0,False
T002268,2025-05-30,W001,Rajesh Kumar,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.25,completed,67.4,0,False
T002269,2025-05-30,W001,Rajesh Kumar,Growth Measurement,intermediate,ZONE-B,2.0,2.47,completed,100.0,0,False
T002270,2025-05-30,W001,Rajesh Kumar,Pruning,intermediate,ZONE-C,1.0,0.57,incomplete,0.0,0,False
T002271,2025-05-30,W001,Rajesh Kumar,Grafting - Bud,intermediate,ZONE-F,0.4,0.31,completed,84.5,0,False
T002272,2025-05-30,W001,Rajesh Kumar,Transplanting,basic,ZONE-C,1.5,1.63,completed,75.7,0,False
T002273,2025-05-30,W002,Priya Sharma,Transplanting,basic,ZONE-B,1.5,1.58,in_progress,0.0,0,False
T002274,2025-05-30,W002,Priya Sharma,Grafting - Bud,intermediate,ZONE-B,0.4,0.15,completed,72.3,0,False
T002275,2025-05-30,W003,Mohammad Iqbal,Grafting - Cleft,expert,ZONE-F,0.6,0.84,completed,82.2,0,False
T002276,2025-05-30,W003,Mohammad Iqbal,Pruning,intermediate,ZONE-D,1.0,1.03,in_progress,0.0,0,False
T002277,2025-05-30,W003,Mohammad Iqbal,Packing & Dispatch,basic,ZONE-D,2.0,2.25,completed,100.0,0,False
T002278,2025-05-30,W003,Mohammad Iqbal,Growth Measurement,intermediate,ZONE-D,2.0,2.32,completed,81.9,0,False
T002279,2025-05-30,W003,Mohammad Iqbal,Shade Net Management,basic,ZONE-B,1.0,1.07,completed,85.8,0,False
T002280,2025-05-30,W004,Sunita Devi,Transplanting,basic,ZONE-D,1.5,2.07,completed,68.4,0,False
T002281,2025-05-30,W004,Sunita Devi,Soil Preparation,basic,ZONE-A,3.0,3.55,completed,65.4,0,False
T002282,2025-05-30,W004,Sunita Devi,Growth Measurement,intermediate,ZONE-D,2.0,2.4,in_progress,0.0,0,False
T002283,2025-05-30,W004,Sunita Devi,Soil Preparation,basic,ZONE-F,3.0,3.36,completed,74.5,0,False
T002284,2025-05-30,W005,Amit Singh,Growth Measurement,intermediate,ZONE-D,2.0,2.46,completed,66.3,0,False
T002285,2025-05-30,W005,Amit Singh,Grafting - Cleft,expert,ZONE-D,0.6,0.63,completed,80.7,0,False
T002286,2025-05-30,W005,Amit Singh,Transplanting,basic,ZONE-E,1.5,1.59,completed,87.8,0,False
T002287,2025-05-30,W005,Amit Singh,Fertilizer Application,basic,ZONE-C,2.0,2.48,completed,94.1,0,False
T002288,2025-05-30,W006,Kavita Devi,Growth Measurement,intermediate,ZONE-A,2.0,2.37,completed,73.8,0,False
T002289,2025-05-30,W006,Kavita Devi,Watering,basic,ZONE-D,1.5,1.3,completed,79.0,0,False
T002290,2025-05-30,W006,Kavita Devi,Pest Inspection,intermediate,ZONE-D,2.5,2.83,incomplete,0.0,0,False
T002291,2025-05-30,W006,Kavita Devi,Shade Net Management,basic,ZONE-A,1.0,1.23,completed,90.0,0,False
T002292,2025-05-30,W007,Vikram Thakur,Fertilizer Application,basic,ZONE-A,2.0,2.59,in_progress,0.0,0,False
T002293,2025-05-30,W007,Vikram Thakur,Fertilizer Application,basic,ZONE-B,2.0,2.15,completed,85.7,0,False
T002294,2025-05-30,W007,Vikram Thakur,Watering,basic,ZONE-A,1.5,1.82,completed,71.9,0,False
T002295,2025-05-30,W008,Fatima Begum,Soil Preparation,basic,ZONE-D,3.0,3.12,completed,87.8,0,False
T002296,2025-05-30,W008,Fatima Begum,Pruning,intermediate,ZONE-D,1.0,0.78,completed,98.1,0,True
T002297,2025-05-30,W009,Ravi Shankar,Pruning,intermediate,ZONE-F,1.0,0.99,completed,69.9,0,True
T002298,2025-05-30,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.36,completed,77.6,0,False
T002299,2025-05-30,W009,Ravi Shankar,Disease Treatment,intermediate,ZONE-A,1.0,0.84,in_progress,0.0,0,False
T002300,2025-05-30,W010,Meena Kumari,Equipment Maintenance,intermediate,ZONE-E,1.5,1.47,completed,71.3,0,False
T002301,2025-05-30,W010,Meena Kumari,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.7,completed,80.1,0,False
T002302,2025-05-30,W010,Meena Kumari,Watering,basic,ZONE-A,1.5,1.78,completed,81.0,0,False
T002303,2025-05-30,W010,Meena Kumari,Transplanting,basic,ZONE-F,1.5,1.28,completed,82.7,0,False
T002304,2025-05-30,W010,Meena Kumari,Transplanting,basic,ZONE-D,1.5,2.04,completed,83.6,0,False
T002305,2025-05-30,W011,Deepak Negi,Pest Inspection,intermediate,ZONE-C,2.5,2.84,completed,92.5,0,False
T002306,2025-05-30,W011,Deepak Negi,Fertilizer Application,basic,ZONE-E,2.0,2.31,completed,77.8,0,False
T002307,2025-05-30,W011,Deepak Negi,Grafting - Whip and Tongue,expert,ZONE-F,0.5,0.1,completed,85.0,0,True
T002308,2025-05-30,W011,Deepak Negi,Pruning,intermediate,ZONE-C,1.0,1.03,completed,86.4,0,False
T002309,2025-05-30,W012,Anita Rana,Pruning,intermediate,ZONE-D,1.0,0.78,completed,71.9,0,False
T002310,2025-05-30,W012,Anita Rana,Grafting - Bud,intermediate,ZONE-E,0.4,0.55,completed,71.4,0,False
T002311,2025-05-30,W013,Suresh Bhatt,Watering,basic,ZONE-E,1.5,2.04,completed,97.7,0,False
T002312,2025-05-30,W013,Suresh Bhatt,Grafting - Cleft,expert,ZONE-E,0.6,0.1,completed,88.7,0,False
T002313,2025-05-30,W013,Suresh Bhatt,Watering,basic,ZONE-C,1.5,1.68,completed,80.2,0,False
T002314,2025-05-30,W014,Geeta Rawat,Pest Inspection,intermediate,ZONE-D,2.5,2.43,completed,88.7,0,False
T002315,2025-05-30,W014,Geeta Rawat,Shade Net Management,basic,ZONE-F,1.0,0.67,completed,85.6,0,False
T002316,2025-05-30,W014,Geeta Rawat,Grafting - Cleft,expert,ZONE-A,0.6,1.35,completed,82.3,0,True
T002317,2025-05-30,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-E,2.5,2.99,completed,75.8,0,False
T002318,2025-05-30,W015,Abdul Rashid,Soil Preparation,basic,ZONE-B,3.0,3.39,completed,70.6,0,False
T002319,2025-05-30,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-B,2.5,3.02,completed,94.2,0,False
T002320,2025-05-30,W015,Abdul Rashid,Equipment Maintenance,intermediate,ZONE-A,1.5,1.37,completed,89.7,0,False
T002321,2025-05-31,W001,Rajesh Kumar,Transplanting,basic,ZONE-D,1.5,1.58,completed,90.5,0,True
T002322,2025-05-31,W001,Rajesh Kumar,Pruning,intermediate,ZONE-E,1.0,1.08,completed,85.8,0,False
T002323,2025-05-31,W002,Priya Sharma,Grafting - Cleft,expert,ZONE-A,0.6,0.7,completed,66.8,0,False
T002324,2025-05-31,W002,Priya Sharma,Disease Treatment,intermediate,ZONE-D,1.0,1.13,completed,74.1,0,False
T002325,2025-05-31,W002,Priya Sharma,Packing & Dispatch,basic,ZONE-F,2.0,2.25,completed,73.1,0,False
T002326,2025-05-31,W002,Priya Sharma,Packing & Dispatch,basic,ZONE-F,2.0,2.05,completed,72.5,0,False
T002327,2025-05-31,W003,Mohammad Iqbal,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.18,completed,84.3,0,False
T002328,2025-05-31,W003,Mohammad Iqbal,Growth Measurement,intermediate,ZONE-F,2.0,2.59,completed,74.7,0,False
T002329,2025-05-31,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-E,0.4,0.46,completed,81.3,0,False
T002330,2025-05-31,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-F,0.4,0.35,completed,78.1,0,False
T002331,2025-05-31,W004,Sunita Devi,Grafting - Cleft,expert,ZONE-A,0.6,0.79,completed,77.1,0,False
T002332,2025-05-31,W004,Sunita Devi,Watering,basic,ZONE-E,1.5,2.03,completed,89.9,0,False
T002333,2025-05-31,W004,Sunita Devi,Fertilizer Application,basic,ZONE-A,2.0,1.81,incomplete,0.0,0,False
T002334,2025-05-31,W005,Amit Singh,Grafting - Cleft,expert,ZONE-B,0.6,0.68,in_progress,0.0,0,False
T002335,2025-05-31,W005,Amit Singh,Watering,basic,ZONE-A,1.5,1.72,completed,57.6,0,False
T002336,2025-05-31,W005,Amit Singh,Transplanting,basic,ZONE-D,1.5,1.69,completed,76.8,0,False
T002337,2025-05-31,W005,Amit Singh,Packing & Dispatch,basic,ZONE-F,2.0,2.22,completed,74.4,0,False
T002338,2025-05-31,W005,Amit Singh,Transplanting,basic,ZONE-F,1.5,1.61,completed,59.0,0,False
T002339,2025-05-31,W006,Kavita Devi,Grafting - Bud,intermediate,ZONE-F,0.4,0.57,completed,100.0,0,False
T002340,2025-05-31,W006,Kavita Devi,Grafting - Cleft,expert,ZONE-A,0.6,0.62,completed,84.4,0,False
T002341,2025-05-31,W007,Vikram Thakur,Grafting - Cleft,expert,ZONE-F,0.6,0.33,completed,89.1,0,False
T002342,2025-05-31,W007,Vikram Thakur,Pruning,intermediate,ZONE-A,1.0,0.86,completed,100.0,0,False
T002343,2025-05-31,W007,Vikram Thakur,Disease Treatment,intermediate,ZONE-D,1.0,1.47,completed,67.2,0,False
T002344,2025-05-31,W007,Vikram Thakur,Grafting - Bud,intermediate,ZONE-B,0.4,0.64,completed,72.3,0,False
T002345,2025-05-31,W007,Vikram Thakur,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.33,completed,92.0,0,False
T002346,2025-05-31,W008,Fatima Begum,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.34,completed,71.3,0,False
T002347,2025-05-31,W008,Fatima Begum,Disease Treatment,intermediate,ZONE-E,1.0,1.03,completed,78.6,0,False
T002348,2025-05-31,W008,Fatima Begum,Disease Treatment,intermediate,ZONE-F,1.0,1.32,incomplete,0.0,0,False
T002349,2025-05-31,W008,Fatima Begum,Pruning,intermediate,ZONE-C,1.0,1.17,completed,94.2,0,False
T002350,2025-05-31,W009,Ravi Shankar,Pest Inspection,intermediate,ZONE-C,2.5,2.82,completed,100.0,0,False
T002351,2025-05-31,W009,Ravi Shankar,Grafting - Bud,intermediate,ZONE-A,0.4,0.43,completed,83.7,0,False
T002352,2025-05-31,W009,Ravi Shankar,Shade Net Management,basic,ZONE-E,1.0,1.1,completed,83.7,1,False
T002353,2025-05-31,W009,Ravi Shankar,Transplanting,basic,ZONE-B,1.5,1.37,completed,84.4,0,False
T002354,2025-05-31,W010,Meena Kumari,Watering,basic,ZONE-A,1.5,2.06,completed,76.2,0,False
T002355,2025-05-31,W010,Meena Kumari,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.66,incomplete,0.0,0,False
T002356,2025-05-31,W010,Meena Kumari,Shade Net Management,basic,ZONE-C,1.0,1.22,incomplete,0.0,0,False
T002357,2025-05-31,W010,Meena Kumari,Watering,basic,ZONE-D,1.5,1.28,completed,97.2,0,False
T002358,2025-05-31,W011,Deepak Negi,Pest Inspection,intermediate,ZONE-A,2.5,2.96,completed,86.4,0,True
T002359,2025-05-31,W011,Deepak Negi,Growth Measurement,intermediate,ZONE-E,2.0,2.21,completed,65.7,0,False
T002360,2025-05-31,W011,Deepak Negi,Disease Treatment,intermediate,ZONE-C,1.0,1.05,completed,75.0,0,True
T002361,2025-05-31,W011,Deepak Negi,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.57,completed,76.3,1,False
T002362,2025-05-31,W012,Anita Rana,Shade Net Management,basic,ZONE-A,1.0,1.36,completed,72.4,0,False
T002363,2025-05-31,W012,Anita Rana,Disease Treatment,intermediate,ZONE-D,1.0,0.85,in_progress,0.0,0,False
T002364,2025-05-31,W012,Anita Rana,Growth Measurement,intermediate,ZONE-A,2.0,1.98,completed,69.1,0,False
T002365,2025-05-31,W012,Anita Rana,Transplanting,basic,ZONE-A,1.5,1.47,completed,66.8,0,False
T002366,2025-05-31,W012,Anita Rana,Soil Preparation,basic,ZONE-A,3.0,3.87,completed,96.2,0,False
T002367,2025-05-31,W013,Suresh Bhatt,Fertilizer Application,basic,ZONE-A,2.0,2.3,completed,72.2,0,False
T002368,2025-05-31,W013,Suresh Bhatt,Fertilizer Application,basic,ZONE-E,2.0,2.27,completed,79.1,0,False
T002369,2025-05-31,W014,Geeta Rawat,Soil Preparation,basic,ZONE-F,3.0,3.15,completed,74.8,0,False
T002370,2025-05-31,W014,Geeta Rawat,Grafting - Cleft,expert,ZONE-A,0.6,0.63,completed,81.5,0,False
T002371,2025-05-31,W014,Geeta Rawat,Equipment Maintenance,intermediate,ZONE-B,1.5,2.21,completed,60.9,0,False
T002372,2025-05-31,W015,Abdul Rashid,Equipment Maintenance,intermediate,ZONE-B,1.5,1.6,completed,73.4,0,False
T002373,2025-05-31,W015,Abdul Rashid,Soil Preparation,basic,ZONE-E,3.0,2.71,completed,93.6,0,False
T002374,2025-06-02,W001,Rajesh Kumar,Grafting - Bud,intermediate,ZONE-D,0.4,0.79,completed,83.4,0,False
T002375,2025-06-02,W001,Rajesh Kumar,Fertilizer Application,basic,ZONE-A,2.0,2.56,completed,95.8,0,False
T002376,2025-06-02,W001,Rajesh Kumar,Pruning,intermediate,ZONE-E,1.0,1.4,completed,71.2,0,True
T002377,2025-06-02,W001,Rajesh Kumar,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.24,completed,82.8,0,False
