graft_id,date,worker_id,worker_name,method,rootstock_variety,rootstock_age_days,scion_variety,scion_freshness_days,temperature_at_graft,humidity_at_graft,time_of_day,callus_formation_pct,cambium_alignment_pct,success,success_probability,failure_reason,zone_id
GR-2025-00849,2025-07-16,W001,Rajesh Kumar,bark_grafting,Local Variety,137,Kashmiri Walnut,4,19.2,66.7,evening,81.7,90.5,True,0.912,,ZONE-A
GR-2025-00850,2025-07-16,W015,Abdul Rashid,bud_grafting,Kashmiri Walnut,193,Local Variety,6,28.0,64.6,morning,84.9,86.9,True,0.813,,ZONE-B
GR-2025-00851,2025-07-17,W007,Vikram Thakur,whip_and_tongue,Pusa Kanchan,248,Local Variety,6,21.2,65.6,afternoon,69.2,90.5,True,0.884,,ZONE-B
GR-2025-00852,2025-07-17,W002,Priya Sharma,bud_grafting,Franquette,228,Local Variety,6,21.3,66.8,morning,31.6,43.5,False,0.821,rootstock_rejection,ZONE-E
GR-2025-00853,2025-07-17,W007,Vikram Thakur,cleft_grafting,Local Variety,144,Pusa Kanchan,3,22.0,67.4,evening,66.8,80.5,True,0.902,,ZONE-F
GR-2025-00854,2025-07-17,W012,Anita Rana,cleft_grafting,Pusa Kanchan,175,Chandler,4,16.3,58.2,afternoon,30.3,31.4,False,0.89,desiccation,ZONE-B
GR-2025-00855,2025-07-17,W003,Mohammad Iqbal,bark_grafting,Pusa Kanchan,197,Local Variety,5,24.8,49.7,morning,99.8,80.8,True,0.875,,ZONE-A
GR-2025-00856,2025-07-17,W006,Kavita Devi,side_veneer,Chandler,194,Local Variety,3,28.1,61.6,morning,90.7,98.9,True,0.885,,ZONE-E
GR-2025-00857,2025-07-17,W003,Mohammad Iqbal,whip_and_tongue,Local Variety,154,Pusa Kanchan,0,29.6,73.1,morning,54.7,63.9,False,0.887,infection,ZONE-E
GR-2025-00858,2025-07-17,W009,Ravi Shankar,bark_grafting,Pusa Kanchan,126,Chandler,4,25.0,69.9,morning,98.4,81.5,True,0.843,,ZONE-B
GR-2025-00859,2025-07-18,W013,Suresh Bhatt,bud_grafting,Kashmiri Walnut,200,Pusa Kanchan,6,27.1,61.8,afternoon,72.1,77.5,True,0.904,,ZONE-B
GR-2025-00860,2025-07-18,W011,Deepak Negi,bark_grafting,Pusa Kanchan,144,Chandler,0,18.0,61.1,evening,79.0,79.1,True,0.921,,ZONE-A
GR-2025-00861,2025-07-18,W002,Priya Sharma,bark_grafting,Local Variety,255,Local Variety,2,25.4,65.8,afternoon,78.1,98.5,True,0.847,,ZONE-D
GR-2025-00862,2025-07-19,W011,Deepak Negi,whip_and_tongue,Kashmiri Walnut,162,Pusa Kanchan,3,25.2,62.9,afternoon,65.3,80.9,True,0.875,,ZONE-E
GR-2025-00863,2025-07-19,W009,Ravi Shankar,cleft_grafting,Local Variety,294,Pusa Kanchan,4,23.5,62.4,morning,84.1,74.5,True,0.842,,ZONE-A
GR-2025-00864,2025-07-19,W010,Meena Kumari,bark_grafting,Local Variety,211,Pusa Kanchan,1,21.8,72.0,morning,60.7,83.7,True,0.913,,ZONE-B
GR-2025-00865,2025-07-19,W004,Sunita Devi,bud_grafting,Franquette,123,Kashmiri Walnut,4,21.6,63.3,evening,98.4,78.8,True,0.801,,ZONE-D
GR-2025-00866,2025-07-19,W005,Amit Singh,whip_and_tongue,Pusa Kanchan,163,Local Variety,4,19.9,68.6,evening,49.7,64.4,False,0.85,cambium_misalignment,ZONE-C
GR-2025-00867,2025-07-19,W001,Rajesh Kumar,bark_grafting,Local Variety,224,Local Variety,1,21.3,67.7,evening,64.6,85.2,True,0.955,,ZONE-F
GR-2025-00868,2025-07-19,W003,Mohammad Iqbal,whip_and_tongue,Local Variety,183,Local Variety,6,22.7,79.4,morning,61.0,78.4,True,0.867,,ZONE-B
GR-2025-00869,2025-07-21,W007,Vikram Thakur,whip_and_tongue,Pusa Kanchan,214,Local Variety,5,26.5,58.0,afternoon,84.7,94.4,True,0.919,,ZONE-C
GR-2025-00870,2025-07-21,W006,Kavita Devi,side_veneer,Pusa Kanchan,216,Local Variety,1,30.9,92.2,afternoon,81.2,88.1,True,0.871,,ZONE-F
GR-2025-00871,2025-07-21,W004,Sunita Devi,bud_grafting,Kashmiri Walnut,170,Franquette,6,24.9,81.7,afternoon,86.2,90.0,True,0.8,,ZONE-F
GR-2025-00872,2025-07-21,W013,Suresh Bhatt,bark_grafting,Local Variety,170,Pusa Kanchan,0,19.4,66.0,afternoon,80.9,70.4,True,0.947,,ZONE-B
GR-2025-00873,2025-07-21,W008,Fatima Begum,bark_grafting,Pusa Kanchan,162,Pusa Kanchan,4,18.6,46.0,morning,65.4,82.8,True,0.897,,ZONE-D
GR-2025-00874,2025-07-21,W004,Sunita Devi,bark_grafting,Pusa Kanchan,149,Local Variety,6,27.8,79.6,evening,27.3,46.4,False,0.832,rootstock_rejection,ZONE-A
GR-2025-00875,2025-07-21,W013,Suresh Bhatt,whip_and_tongue,Chandler,241,Kashmiri Walnut,1,26.5,68.8,morning,96.9,89.6,True,0.91,,ZONE-B
GR-2025-00876,2025-07-22,W002,Priya Sharma,bud_grafting,Kashmiri Walnut,239,Kashmiri Walnut,0,20.7,53.0,evening,85.6,86.0,True,0.848,,ZONE-D
GR-2025-00877,2025-07-22,W001,Rajesh Kumar,bud_grafting,Franquette,236,Kashmiri Walnut,2,36.8,60.2,morning,92.9,82.4,True,0.851,,ZONE-A
GR-2025-00878,2025-07-22,W003,Mohammad Iqbal,whip_and_tongue,Kashmiri Walnut,221,Local Variety,6,17.9,56.5,afternoon,66.4,94.3,True,0.86,,ZONE-F
GR-2025-00879,2025-07-22,W012,Anita Rana,bark_grafting,Franquette,204,Chandler,1,21.3,66.5,morning,63.0,77.2,True,0.923,,ZONE-D
GR-2025-00880,2025-07-22,W015,Abdul Rashid,bark_grafting,Pusa Kanchan,268,Chandler,2,28.4,52.9,morning,89.1,73.4,True,0.893,,ZONE-E
GR-2025-00881,2025-07-22,W004,Sunita Devi,whip_and_tongue,Kashmiri Walnut,164,Chandler,6,30.6,82.2,morning,94.2,77.4,True,0.785,,ZONE-A
GR-2025-00882,2025-07-22,W015,Abdul Rashid,side_veneer,Local Variety,170,Pusa Kanchan,6,23.3,65.6,afternoon,98.0,91.2,True,0.896,,ZONE-F
GR-2025-00883,2025-07-22,W011,Deepak Negi,bark_grafting,Franquette,214,Pusa Kanchan,4,26.6,62.5,morning,97.8,91.0,True,0.933,,ZONE-A
GR-2025-00884,2025-07-23,W004,Sunita Devi,bark_grafting,Franquette,200,Chandler,5,24.6,63.1,morning,72.8,75.0,True,0.889,,ZONE-F
GR-2025-00885,2025-07-23,W002,Priya Sharma,bud_grafting,Pusa Kanchan,172,Chandler,6,21.0,61.1,afternoon,83.4,70.7,True,0.821,,ZONE-B
GR-2025-00886,2025-07-23,W011,Deepak Negi,whip_and_tongue,Local Variety,260,Pusa Kanchan,5,26.5,67.2,afternoon,70.2,93.3,True,0.836,,ZONE-E
GR-2025-00887,2025-07-23,W009,Ravi Shankar,bud_grafting,Pusa Kanchan,141,Franquette,3,25.0,58.3,afternoon,80.5,90.8,True,0.79,,ZONE-E
GR-2025-00888,2025-07-23,W002,Priya Sharma,cleft_grafting,Kashmiri Walnut,254,Local Variety,2,20.0,39.0,afternoon,87.1,78.7,True,0.861,,ZONE-D
GR-2025-00889,2025-07-23,W012,Anita Rana,bud_grafting,Kashmiri Walnut,229,Chandler,4,29.1,54.5,morning,59.4,69.6,False,0.912,infection,ZONE-B
GR-2025-00890,2025-07-23,W002,Priya Sharma,side_veneer,Kashmiri Walnut,171,Pusa Kanchan,6,15.3,79.1,morning,77.8,73.1,True,0.9,,ZONE-A
GR-2025-00891,2025-07-23,W001,Rajesh Kumar,bark_grafting,Kashmiri Walnut,285,Franquette,3,24.3,88.3,afternoon,90.1,96.0,True,0.894,,ZONE-E
GR-2025-00892,2025-07-24,W015,Abdul Rashid,bud_grafting,Pusa Kanchan,239,Local Variety,2,30.5,75.2,morning,82.5,90.9,True,0.809,,ZONE-A
GR-2025-00893,2025-07-24,W002,Priya Sharma,cleft_grafting,Kashmiri Walnut,147,Local Variety,3,17.9,37.5,afternoon,88.2,96.9,True,0.827,,ZONE-B
GR-2025-00894,2025-07-24,W002,Priya Sharma,side_veneer,Pusa Kanchan,278,Franquette,5,28.0,75.2,afternoon,86.5,71.6,True,0.874,,ZONE-D
GR-2025-00895,2025-07-24,W012,Anita Rana,bark_grafting,Local Variety,165,Franquette,4,19.7,52.7,evening,71.5,99.7,True,0.91,,ZONE-B
GR-2025-00896,2025-07-24,W011,Deepak Negi,cleft_grafting,Pusa Kanchan,172,Chandler,1,29.1,85.7,afternoon,85.4,79.6,True,0.817,,ZONE-A
GR-2025-00897,2025-07-24,W012,Anita Rana,side_veneer,Pusa Kanchan,144,Local Variety,2,15.7,68.9,morning,66.1,81.6,True,0.84,,ZONE-F
GR-2025-00898,2025-07-25,W007,Vikram Thakur,side_veneer,Franquette,239,Chandler,5,15.3,65.3,morning,60.9,96.4,True,0.8,,ZONE-D
GR-2025-00899,2025-07-25,W008,Fatima Begum,cleft_grafting,Local Variety,236,Pusa Kanchan,1,25.2,74.0,morning,60.3,80.3,True,0.917,,ZONE-A
GR-2025-00900,2025-07-25,W004,Sunita Devi,side_veneer,Chandler,141,Pusa Kanchan,2,18.6,47.7,evening,91.5,89.3,True,0.836,,ZONE-E
GR-2025-00901,2025-07-25,W013,Suresh Bhatt,bark_grafting,Kashmiri Walnut,173,Pusa Kanchan,0,24.6,60.8,afternoon,69.7,87.9,True,0.947,,ZONE-C
GR-2025-00902,2025-07-25,W007,Vikram Thakur,whip_and_tongue,Pusa Kanchan,242,Franquette,6,21.5,58.5,afternoon,96.8,72.2,True,0.884,,ZONE-F
GR-2025-00903,2025-07-25,W009,Ravi Shankar,whip_and_tongue,Kashmiri Walnut,212,Chandler,5,22.6,79.6,morning,73.0,78.7,True,0.878,,ZONE-B
GR-2025-00904,2025-07-25,W008,Fatima Begum,whip_and_tongue,Local Variety,295,Chandler,4,21.3,52.1,afternoon,93.8,70.2,True,0.815,,ZONE-F
GR-2025-00905,2025-07-25,W010,Meena Kumari,whip_and_tongue,Chandler,205,Local Variety,2,20.9,67.4,afternoon,95.8,86.4,True,0.97,,ZONE-F
GR-2025-00906,2025-07-25,W007,Vikram Thakur,bark_grafting,Kashmiri Walnut,296,Chandler,3,22.6,68.1,afternoon,82.4,91.2,True,0.888,,ZONE-A
GR-2025-00907,2025-07-26,W010,Meena Kumari,side_veneer,Pusa Kanchan,242,Kashmiri Walnut,5,16.5,70.5,evening,86.3,90.0,True,0.754,,ZONE-A
GR-2025-00908,2025-07-26,W008,Fatima Begum,whip_and_tongue,Pusa Kanchan,167,Chandler,2,18.2,55.6,evening,73.3,96.5,True,0.854,,ZONE-B
GR-2025-00909,2025-07-26,W001,Rajesh Kumar,cleft_grafting,Pusa Kanchan,274,Kashmiri Walnut,2,22.7,83.6,afternoon,19.7,64.3,False,0.839,poor_callus_formation,ZONE-E
GR-2025-00910,2025-07-26,W004,Sunita Devi,whip_and_tongue,Local Variety,291,Pusa Kanchan,1,30.4,73.6,evening,42.6,44.3,False,0.8,infection,ZONE-D
GR-2025-00911,2025-07-26,W004,Sunita Devi,whip_and_tongue,Pusa Kanchan,296,Kashmiri Walnut,1,24.8,66.8,morning,83.9,99.5,True,0.83,,ZONE-B
GR-2025-00912,2025-07-26,W004,Sunita Devi,side_veneer,Pusa Kanchan,292,Chandler,0,27.2,67.4,morning,63.3,85.5,True,0.867,,ZONE-B
GR-2025-00913,2025-07-26,W012,Anita Rana,side_veneer,Kashmiri Walnut,299,Chandler,0,14.9,62.2,morning,92.9,98.4,True,0.849,,ZONE-A
GR-2025-00914,2025-07-26,W009,Ravi Shankar,bark_grafting,Local Variety,204,Pusa Kanchan,1,15.0,68.7,afternoon,76.8,72.9,True,0.856,,ZONE-F
GR-2025-00915,2025-07-28,W006,Kavita Devi,bud_grafting,Local Variety,286,Pusa Kanchan,4,25.6,51.6,morning,23.8,49.8,False,0.823,poor_callus_formation,ZONE-D
GR-2025-00916,2025-07-28,W007,Vikram Thakur,whip_and_tongue,Local Variety,142,Pusa Kanchan,3,20.2,48.6,evening,86.4,89.1,True,0.875,,ZONE-B
GR-2025-00917,2025-07-28,W014,Geeta Rawat,cleft_grafting,Pusa Kanchan,235,Local Variety,0,19.8,65.2,morning,80.4,81.3,True,0.903,,ZONE-A
GR-2025-00918,2025-07-28,W009,Ravi Shankar,side_veneer,Kashmiri Walnut,186,Local Variety,3,18.4,66.7,evening,78.0,73.9,True,0.91,,ZONE-C
GR-2025-00919,2025-07-28,W015,Abdul Rashid,bark_grafting,Pusa Kanchan,299,Kashmiri Walnut,4,26.4,50.5,afternoon,82.1,73.6,True,0.914,,ZONE-D
GR-2025-00920,2025-07-29,W002,Priya Sharma,whip_and_tongue,Chandler,168,Local Variety,4,13.7,75.5,morning,79.7,70.6,True,0.88,,ZONE-D
GR-2025-00921,2025-07-29,W015,Abdul Rashid,bud_grafting,Local Variety,279,Kashmiri Walnut,4,23.6,56.3,morning,95.7,74.0,True,0.822,,ZONE-A
GR-2025-00922,2025-07-29,W006,Kavita Devi,whip_and_tongue,Pusa Kanchan,209,Chandler,2,21.1,58.7,afternoon,84.0,92.4,True,0.929,,ZONE-E
GR-2025-00923,2025-07-29,W012,Anita Rana,whip_and_tongue,Pusa Kanchan,200,Local Variety,1,28.3,75.1,afternoon,75.0,92.9,True,0.801,,ZONE-D
GR-2025-00924,2025-07-29,W011,Deepak Negi,whip_and_tongue,Local Variety,231,Local Variety,0,26.6,60.3,evening,70.0,70.9,True,0.889,,ZONE-C
GR-2025-00925,2025-07-29,W010,Meena Kumari,bark_grafting,Franquette,296,Kashmiri Walnut,3,25.3,70.5,afternoon,99.1,95.7,True,0.874,,ZONE-D
GR-2025-00926,2025-07-30,W014,Geeta Rawat,whip_and_tongue,Chandler,211,Franquette,2,17.2,70.7,morning,92.0,90.0,True,0.89,,ZONE-F
GR-2025-00927,2025-07-30,W001,Rajesh Kumar,side_veneer,Local Variety,288,Local Variety,5,27.2,63.0,morning,79.1,81.6,True,0.8,,ZONE-D
GR-2025-00928,2025-07-30,W010,Meena Kumari,whip_and_tongue,Franquette,276,Pusa Kanchan,2,18.0,57.8,morning,70.8,96.5,True,0.91,,ZONE-B
GR-2025-00929,2025-07-30,W008,Fatima Begum,bark_grafting,Chandler,229,Kashmiri Walnut,5,25.4,56.6,morning,69.1,84.6,True,0.915,,ZONE-F
GR-2025-00930,2025-07-30,W011,Deepak Negi,cleft_grafting,Pusa Kanchan,136,Chandler,5,27.9,56.5,morning,72.2,91.9,True,0.821,,ZONE-D
GR-2025-00931,2025-07-30,W004,Sunita Devi,side_veneer,Local Variety,159,Chandler,0,18.3,78.2,morning,90.3,93.4,True,0.875,,ZONE-C
GR-2025-00932,2025-07-30,W008,Fatima Begum,bud_grafting,Franquette,238,Kashmiri Walnut,4,33.9,58.4,afternoon,76.3,97.3,True,0.904,,ZONE-A
GR-2025-00933,2025-07-30,W002,Priya Sharma,whip_and_tongue,Chandler,147,Kashmiri Walnut,0,24.8,63.3,afternoon,80.5,83.0,True,0.92,,ZONE-B
GR-2025-00934,2025-07-30,W010,Meena Kumari,side_veneer,Chandler,204,Pusa Kanchan,3,25.3,71.5,morning,66.1,97.8,True,0.823,,ZONE-B
GR-2025-00935,2025-07-31,W012,Anita Rana,side_veneer,Pusa Kanchan,217,Local Variety,2,26.5,78.4,evening,64.6,70.1,True,0.878,,ZONE-D
GR-2025-00936,2025-07-31,W011,Deepak Negi,cleft_grafting,Pusa Kanchan,162,Chandler,0,30.5,75.3,morning,76.7,99.3,True,0.821,,ZONE-B
GR-2025-00937,2025-07-31,W001,Rajesh Kumar,side_veneer,Pusa Kanchan,244,Pusa Kanchan,1,21.1,70.2,afternoon,30.9,48.1,False,0.818,cambium_misalignment,ZONE-C
GR-2025-00938,2025-07-31,W004,Sunita Devi,bud_grafting,Chandler,182,Franquette,2,17.3,80.2,afternoon,97.5,99.4,True,0.788,,ZONE-A
GR-2025-00939,2025-07-31,W007,Vikram Thakur,side_veneer,Chandler,271,Franquette,6,29.3,54.4,morning,69.5,94.7,True,0.766,,ZONE-D
GR-2025-00940,2025-07-31,W012,Anita Rana,side_veneer,Kashmiri Walnut,235,Franquette,6,15.6,68.0,evening,87.4,97.4,True,0.852,,ZONE-D
GR-2025-00941,2025-08-01,W015,Abdul Rashid,side_veneer,Pusa Kanchan,121,Local Variety,0,18.5,64.8,morning,97.3,84.5,True,0.893,,ZONE-E
GR-2025-00942,2025-08-01,W015,Abdul Rashid,bud_grafting,Chandler,240,Chandler,6,20.2,56.1,afternoon,61.9,82.1,True,0.843,,ZONE-E
GR-2025-00943,2025-08-01,W005,Amit Singh,bark_grafting,Pusa Kanchan,257,Chandler,0,23.7,67.2,afternoon,73.4,95.3,True,0.914,,ZONE-B
GR-2025-00944,2025-08-01,W004,Sunita Devi,bud_grafting,Pusa Kanchan,237,Chandler,0,19.8,52.5,morning,75.7,85.0,True,0.849,,ZONE-D
GR-2025-00945,2025-08-01,W003,Mohammad Iqbal,side_veneer,Kashmiri Walnut,189,Pusa Kanchan,4,23.2,72.5,evening,68.2,79.8,True,0.907,,ZONE-A
GR-2025-00946,2025-08-01,W015,Abdul Rashid,bud_grafting,Chandler,220,Chandler,2,24.8,61.6,afternoon,97.4,82.2,True,0.861,,ZONE-B
GR-2025-00947,2025-08-01,W002,Priya Sharma,whip_and_tongue,Local Variety,137,Local Variety,2,19.6,58.1,morning,76.0,71.6,True,0.911,,ZONE-A
GR-2025-00948,2025-08-01,W006,Kavita Devi,side_veneer,Local Variety,151,Kashmiri Walnut,0,28.3,68.7,morning,77.1,95.3,True,0.898,,ZONE-C
GR-2025-00949,2025-08-02,W004,Sunita Devi,whip_and_tongue,Pusa Kanchan,144,Local Variety,6,22.9,63.3,afternoon,72.2,97.3,True,0.808,,ZONE-B
GR-2025-00950,2025-08-02,W007,Vikram Thakur,cleft_grafting,Local Variety,191,Kashmiri Walnut,6,11.9,73.5,evening,79.5,72.2,True,0.888,,ZONE-F
GR-2025-00951,2025-08-02,W015,Abdul Rashid,whip_and_tongue,Chandler,240,Kashmiri Walnut,5,17.9,61.8,afternoon,76.3,81.3,True,0.883,,ZONE-D
GR-2025-00952,2025-08-02,W009,Ravi Shankar,bark_grafting,Franquette,297,Franquette,2,21.8,47.2,morning,70.8,86.2,True,0.829,,ZONE-F
GR-2025-00953,2025-08-04,W006,Kavita Devi,cleft_grafting,Franquette,242,Local Variety,3,26.8,72.0,evening,22.1,65.0,False,0.826,cambium_misalignment,ZONE-E
GR-2025-00954,2025-08-04,W002,Priya Sharma,side_veneer,Pusa Kanchan,266,Franquette,4,26.9,64.5,morning,66.3,84.3,True,0.931,,ZONE-D
GR-2025-00955,2025-08-04,W014,Geeta Rawat,side_veneer,Chandler,133,Franquette,1,19.0,60.7,morning,65.3,81.7,True,0.933,,ZONE-D
GR-2025-00956,2025-08-04,W006,Kavita Devi,bud_grafting,Kashmiri Walnut,151,Local Variety,1,26.9,56.2,afternoon,59.6,48.7,False,0.867,infection,ZONE-A
GR-2025-00957,2025-08-04,W015,Abdul Rashid,side_veneer,Local Variety,294,Pusa Kanchan,6,31.0,53.3,morning,90.9,78.4,True,0.836,,ZONE-E
GR-2025-00958,2025-08-04,W008,Fatima Begum,whip_and_tongue,Franquette,268,Chandler,5,25.3,54.9,morning,58.9,39.9,False,0.811,desiccation,ZONE-F
GR-2025-00959,2025-08-04,W003,Mohammad Iqbal,bark_grafting,Franquette,139,Chandler,1,20.3,70.1,evening,75.3,77.4,True,0.886,,ZONE-F
GR-2025-00960,2025-08-05,W011,Deepak Negi,bark_grafting,Pusa Kanchan,231,Franquette,5,16.7,77.4,afternoon,73.0,87.8,True,0.876,,ZONE-D
GR-2025-00961,2025-08-05,W009,Ravi Shankar,bud_grafting,Chandler,279,Chandler,1,23.9,83.4,morning,95.2,87.7,True,0.776,,ZONE-A
GR-2025-00962,2025-08-05,W001,Rajesh Kumar,bud_grafting,Chandler,127,Franquette,6,12.6,57.5,morning,60.1,84.0,True,0.803,,ZONE-E
GR-2025-00963,2025-08-05,W015,Abdul Rashid,bark_grafting,Chandler,193,Local Variety,5,26.7,67.3,afternoon,83.4,75.9,True,0.94,,ZONE-A
GR-2025-00964,2025-08-05,W012,Anita Rana,side_veneer,Chandler,298,Chandler,0,14.9,57.3,afternoon,54.1,39.1,False,0.849,desiccation,ZONE-D
GR-2025-00965,2025-08-05,W013,Suresh Bhatt,bark_grafting,Franquette,237,Kashmiri Walnut,5,26.7,69.4,evening,87.2,96.0,True,0.925,,ZONE-C
GR-2025-00966,2025-08-05,W005,Amit Singh,whip_and_tongue,Chandler,216,Franquette,3,18.6,76.8,evening,67.5,72.9,True,0.832,,ZONE-D
GR-2025-00967,2025-08-05,W003,Mohammad Iqbal,side_veneer,Kashmiri Walnut,286,Franquette,0,33.4,96.0,morning,96.3,97.6,True,0.842,,ZONE-A
GR-2025-00968,2025-08-05,W001,Rajesh Kumar,whip_and_tongue,Pusa Kanchan,268,Franquette,2,22.6,64.7,afternoon,54.0,21.6,False,0.873,desiccation,ZONE-D
GR-2025-00969,2025-08-06,W004,Sunita Devi,bark_grafting,Kashmiri Walnut,293,Local Variety,5,29.6,50.1,morning,65.4,97.7,True,0.829,,ZONE-D
GR-2025-00970,2025-08-06,W003,Mohammad Iqbal,cleft_grafting,Franquette,299,Chandler,4,23.6,60.0,evening,75.8,86.9,True,0.863,,ZONE-C
GR-2025-00971,2025-08-06,W006,Kavita Devi,bud_grafting,Kashmiri Walnut,297,Chandler,2,25.9,57.4,afternoon,84.2,90.7,True,0.832,,ZONE-B
GR-2025-00972,2025-08-06,W015,Abdul Rashid,side_veneer,Franquette,264,Pusa Kanchan,5,26.5,69.1,afternoon,54.9,61.9,False,0.87,cambium_misalignment,ZONE-D
GR-2025-00973,2025-08-06,W009,Ravi Shankar,whip_and_tongue,Franquette,157,Kashmiri Walnut,0,27.7,78.6,morning,61.1,80.7,True,0.901,,ZONE-D
GR-2025-00974,2025-08-06,W007,Vikram Thakur,bud_grafting,Kashmiri Walnut,129,Local Variety,1,34.1,69.7,evening,75.5,78.6,True,0.823,,ZONE-C
GR-2025-00975,2025-08-07,W005,Amit Singh,side_veneer,Kashmiri Walnut,227,Pusa Kanchan,1,24.5,78.6,evening,79.3,99.3,True,0.852,,ZONE-E
GR-2025-00976,2025-08-07,W004,Sunita Devi,whip_and_tongue,Kashmiri Walnut,238,Pusa Kanchan,3,27.3,76.3,morning,97.2,92.5,True,0.829,,ZONE-F
GR-2025-00977,2025-08-07,W013,Suresh Bhatt,side_veneer,Franquette,215,Franquette,0,30.6,64.7,morning,12.2,30.6,False,0.858,infection,ZONE-C
GR-2025-00978,2025-08-07,W005,Amit Singh,whip_and_tongue,Franquette,259,Franquette,5,21.2,53.2,morning,32.7,51.6,False,0.816,desiccation,ZONE-A
GR-2025-00979,2025-08-07,W005,Amit Singh,cleft_grafting,Pusa Kanchan,171,Local Variety,4,19.2,70.5,evening,72.4,79.5,True,0.834,,ZONE-E
GR-2025-00980,2025-08-08,W008,Fatima Begum,bark_grafting,Pusa Kanchan,296,Kashmiri Walnut,2,22.3,72.2,evening,88.5,80.3,True,0.898,,ZONE-C
GR-2025-00981,2025-08-08,W001,Rajesh Kumar,side_veneer,Chandler,256,Local Variety,1,23.9,72.5,afternoon,77.4,92.7,True,0.818,,ZONE-C
GR-2025-00982,2025-08-08,W009,Ravi Shankar,bud_grafting,Pusa Kanchan,146,Pusa Kanchan,4,25.8,61.5,morning,77.5,96.7,True,0.785,,ZONE-E
GR-2025-00983,2025-08-08,W011,Deepak Negi,bark_grafting,Kashmiri Walnut,190,Pusa Kanchan,6,20.5,66.3,afternoon,67.6,95.4,True,0.924,,ZONE-B
GR-2025-00984,2025-08-08,W014,Geeta Rawat,cleft_grafting,Franquette,158,Franquette,0,30.7,61.8,evening,86.6,81.3,True,0.873,,ZONE-F
GR-2025-00985,2025-08-08,W015,Abdul Rashid,side_veneer,Kashmiri Walnut,152,Kashmiri Walnut,6,12.8,72.6,afternoon,64.1,89.5,True,0.866,,ZONE-E
GR-2025-00986,2025-08-08,W010,Meena Kumari,whip_and_tongue,Local Variety,230,Local Variety,3,19.3,71.8,evening,92.2,87.5,True,0.965,,ZONE-A
GR-2025-00987,2025-08-09,W015,Abdul Rashid,whip_and_tongue,Kashmiri Walnut,189,Franquette,6,29.4,68.6,morning,60.8,72.5,True,0.878,,ZONE-E
GR-2025-00988,2025-08-09,W012,Anita Rana,bark_grafting,Chandler,149,Franquette,4,13.8,62.2,morning,71.0,89.7,True,0.85,,ZONE-D
GR-2025-00989,2025-08-09,W002,Priya Sharma,bud_grafting,Kashmiri Walnut,248,Franquette,1,18.1,66.4,morning,67.5,73.6,True,0.814,,ZONE-E
GR-2025-00990,2025-08-09,W015,Abdul Rashid,bark_grafting,Chandler,254,Local Variety,3,33.6,79.4,morning,65.9,82.6,True,0.866,,ZONE-E
GR-2025-00991,2025-08-09,W002,Priya Sharma,side_veneer,Franquette,220,Franquette,4,18.8,55.6,afternoon,78.2,78.8,True,0.961,,ZONE-E
GR-2025-00992,2025-08-09,W005,Amit Singh,cleft_grafting,Chandler,209,Local Variety,1,16.1,62.5,afternoon,32.2,46.8,False,0.817,cambium_misalignment,ZONE-C
GR-2025-00993,2025-08-11,W008,Fatima Begum,bark_grafting,Pusa Kanchan,128,Kashmiri Walnut,0,27.4,55.8,morning,83.8,78.6,True,0.907,,ZONE-D
GR-2025-00994,2025-08-11,W003,Mohammad Iqbal,whip_and_tongue,Pusa Kanchan,179,Chandler,0,16.5,72.0,morning,95.7,71.0,True,0.887,,ZONE-B
GR-2025-00995,2025-08-11,W008,Fatima Begum,whip_and_tongue,Local Variety,281,Kashmiri Walnut,0,31.4,70.8,evening,92.8,93.0,True,0.803,,ZONE-E
GR-2025-00996,2025-08-11,W015,Abdul Rashid,bud_grafting,Kashmiri Walnut,280,Franquette,6,14.9,55.8,afternoon,87.2,76.4,True,0.783,,ZONE-E
GR-2025-00997,2025-08-11,W004,Sunita Devi,whip_and_tongue,Kashmiri Walnut,297,Kashmiri Walnut,1,26.1,62.7,afternoon,84.3,72.1,True,0.83,,ZONE-B
GR-2025-00998,2025-08-11,W001,Rajesh Kumar,bud_grafting,Pusa Kanchan,200,Local Variety,4,28.2,47.3,morning,67.6,97.7,True,0.82,,ZONE-B
GR-2025-00999,2025-08-11,W005,Amit Singh,side_veneer,Local Variety,160,Franquette,3,17.8,62.2,morning,95.9,89.5,True,0.836,,ZONE-B
GR-2025-01000,2025-08-11,W007,Vikram Thakur,cleft_grafting,Local Variety,213,Franquette,5,27.8,59.6,morning,98.1,73.9,True,0.923,,ZONE-B
GR-2025-01001,2025-08-12,W006,Kavita Devi,cleft_grafting,Local Variety,134,Pusa Kanchan,4,23.3,62.1,afternoon,84.3,79.9,True,0.821,,ZONE-D
GR-2025-01002,2025-08-12,W005,Amit Singh,bark_grafting,Pusa Kanchan,148,Franquette,0,22.9,62.4,morning,94.7,70.4,True,0.914,,ZONE-C
GR-2025-01003,2025-08-12,W003,Mohammad Iqbal,whip_and_tongue,Franquette,200,Franquette,0,29.0,76.2,morning,69.2,90.4,True,0.864,,ZONE-A
GR-2025-01004,2025-08-12,W006,Kavita Devi,side_veneer,Kashmiri Walnut,166,Kashmiri Walnut,3,23.4,51.5,afternoon,73.0,84.8,True,0.915,,ZONE-D
GR-2025-01005,2025-08-12,W015,Abdul Rashid,bark_grafting,Local Variety,157,Franquette,5,31.7,75.0,morning,60.8,82.4,True,0.887,,ZONE-E
